x,y
3.8000000000000203,0.0
3.799421241594307,0.06631914446167769
3.797685142672584,0.1326180874695044
3.7947922320674006,0.19887663372318762
3.7907433909873522,0.26507460022767754
3.7855398527486535,0.3311918224411028
3.9780875814731145,0.4181138530706161
4.168693836893574,0.5118512423016222
4.159125888714618,0.584527024032278
4.148291030499601,0.6570247531689731
4.530115663856181,0.7987816172678838
6.478739410754617,1.2593393694852024
6.651403684989914,1.413799497560771
6.625716440539635,1.5296671695382902
6.598010938676811,1.6450688900777493
6.568295618765699,1.7599695066971504
6.536579532380603,1.8743340195556042
6.5028723405486755,1.9881275921146206
6.467184310807078,2.1013155617496535
6.429526314075389,2.2138634503086774
6.389909821344212,2.3257369746145597
6.161630814881565,2.3652284669989943
5.933976669227471,2.3974821978618497
5.523029120714671,2.344386770935655
5.481272745855635,2.4404198584548142
5.437846722219929,2.5357095704442103
5.392764277795031,2.6302268807344786
5.346039145130236,2.723942998437295
5.121096038581804,2.722935064158181
5.072794301408522,2.81189579742877
5.022947341949771,2.900000000000015
4.971570344072278,2.98722083447833
4.9186789577072965,3.073531732552605
4.864289294083485,3.158906403087174
4.808417920819267,3.243318840130349
4.751081856876178,3.3267433308360848
4.692298567374721,3.409154463296362
4.632085958274323,3.4905271342818986
4.570462370919011,3.570836556888837
4.66287576874185,3.7759223462990446
4.596266658713892,3.856725658119256
4.528257481336656,3.9363541739430645
4.6074979179598685,4.148609759424943
4.534392950038881,4.228389832387513
4.891510642302854,4.723676919121207
4.949747468305859,4.949747468305858
4.8626085932130065,5.035378602370584
4.7739885204375145,5.11947591133422
4.6839142445120325,5.2020137783417875
4.198777785539269,4.8301413134257665
4.113840701993873,4.902684435961485
4.5311068155588545,5.595450922490221
4.432762622344764,5.673677425968429
4.453431171325182,5.909902774349998
4.3496108669643245,5.986725758374643
4.359180916267974,6.225555536596371
3.914350324295248,5.803263007885323
3.8124732451052097,5.870693975618
3.8154187024790955,6.1059462923262995
4.532335059208501,7.543072246178629
3.9000000000000217,6.754998149518657
3.7815150379214497,6.822033715687323
3.6618781897299684,6.886991224299666
3.541125897968484,6.949850888669306
4.0330145504595345,8.26890522595238
3.8880880080144555,8.338031640737224
3.741977116297382,8.404618210311973
3.6728726077991927,8.652745622452986
3.596223296792774,8.900965003841208
3.440332315634902,8.962372094373185
3.283393375926438,9.021049159544768
3.1254542827887217,9.076978325753489
2.9665631459995114,9.130142556433523
2.8652427062828356,9.371786608437798
2.756373558170006,9.61261695938324
2.588190451025221,9.659258262890734
2.4192189559966897,9.702957262760016
2.5194518086513007,10.912944725594693
2.8275989951215434,13.302807369979826
2.5568405380457153,13.153804258198768
2.465804122870425,13.984270092773428
2.2213694035712908,14.025174436451032
2.087596514400993,14.854021031123635
1.8280401510772222,14.88819227461991
2.5714001963842965,24.46523862605973
2.178893568691472,24.90486745229385
0.9068341586736328,12.968332653377784
0.4710236061864982,8.987665812791212
0.2861758729605104,8.195004781556628
0.13961925149826954,7.998781561251173
5.021051876504175e-16,8.200000000000044
-0.12216684506098499,6.998933866094776
-0.20241708087450663,5.796466796710786
-0.3035485462090759,5.792051301576559
-0.4045875477159291,5.785871491507011
-0.5055033079364205,5.777929248932155
-0.585359394298863,5.56932261406236
-0.6824683230688289,5.558258449191434
-0.7793693653763701,5.5455011849528235
-0.8760330042252972,5.531054707332801
-0.9377001594014286,5.317961866265952
-0.9922067759580383,5.10446135392788
-1.1227231304159064,5.281997043962579
-1.2147356934568776,5.261598349840298
-1.306378236238213,5.239596921890409
-1.4493866525741246,5.409184627218812
-1.5435691925752029,5.383065497254615
-1.4033841826691433,4.5902628286225955
-1.483281572999755,4.565071278216762
-1.7580680340686552,5.105800308236338
-1.846908773958621,5.074340152243932
-1.9351869275446318,5.041334303084916
-1.9479542857627532,4.82135604374732
-1.9536556424463793,4.6025242672622255
-2.0336832153790123,4.567727288213029
-2.0285676563553676,4.350277377775943
-2.1041815045875834,4.314211422236024
-2.179154398749836,4.276831316104189
-2.065674876257931,3.884969408579299
-2.1331623290838944,3.848326711413362
-2.200000000000011,3.8105117766515506
-2.266167529604251,3.7715361230893145
-2.3316447626261136,3.7314116230882948
-2.505339561069138,3.8578846125489705
-2.4604487752712987,3.647765319242203
-2.5237363199446166,3.6042689948715827
-2.586255110086895,3.5596747752497877
-2.5276230972386164,3.3542691421986475
-2.5857781963677784,3.30964516514825
-2.5172815641993624,3.1085838458279005
-2.571150438746171,3.0641777724759285
-2.6242361159620424,3.0188383208911045
-2.676522425435447,2.972579301909593
-2.8643931122625084,3.071685546800533
-2.9175651559278046,3.0212271614223507
-2.969848480983515,2.9698484809835155
-3.165095121490082,3.056496830019604
-3.0716855468005324,2.8643931122625093
-3.1212082670050716,2.8103485467072202
-3.1697802369356594,2.7554479217601453
-3.3705955497235207,2.8282654826207887
-3.41944223041069,2.7690097206192994
-3.467247315869595,2.7089104914329116
-3.3542691421986484,2.5276230972386156
-3.397871376374797,2.4686980596284007
-3.276608177155985,2.294305745404196
-3.3161502902201843,2.2367716138829996
-3.3546822717817135,2.1785561400601208
-3.392192384625722,2.1196770569328307
-3.6001026629488906,2.16315991462224
-3.637306695894662,2.1000000000000107
-3.8483267114133617,2.133162329083895
-4.0615589271510855,2.1595691888151087
-4.098630011266514,2.088356298801927
-4.13445261297619,2.0165072752297664
-4.8940620499979355,2.2821386133997894
-5.115854562798591,2.2777252012244946
-4.970726208643205,2.10994809384209
-4.635919272833961,1.8730329670795711
-4.6679021324860335,1.7918397477265107
-4.698463103929567,1.7101007166283535
-4.916696593116474,1.6929544031772232
-4.945493884734825,1.6068883707497357
-4.9727847310078115,1.5203328645582384
-4.998560818879285,1.4333142502484035
-5.0228142967031815,1.3458590345331165
-5.045537776635209,1.257993857118279
-5.06672433688325,1.1697454825881053
-5.086367523815817,1.0811407922523542
-5.10446135392788,0.9922067759580392
-5.121000315663509,0.9029705238680422
-4.543366366737658,0.7195985391850663
-4.357179502462933,0.6123616442242907
-4.36720306722184,0.536225110982652
-4.375896339620426,0.4599252383776789
-3.7855398527486535,0.3311918224411029
-3.7907433909873522,0.2650746002276784
-3.7947922320674006,0.19887663372318753
-3.797685142672584,0.13261808746950504
-3.799421241594307,0.06631914446167742
-3.8000000000000203,4.653657836759967e-16
-3.599451702563028,-0.06282866317422142
-3.597806977268764,-0.1256381881290039
-3.595066325116485,-0.18840944247459784
-3.5912305809353864,-0.2511233054788523
-3.586300913130303,-0.31376067389157025
-3.580278823325803,-0.3763024677635546
-3.5731661459087785,-0.4387296362585327
-3.5649650474696717,-0.5010231634562385
-3.5556780261425147,-0.5631640741448336
-3.5453079108439676,-0.625133439600953
-3.5338578604116093,-0.6869123833555647
-3.521331362641719,-0.7484820869439383
-3.5077322332268657,-0.8098237956379182
-3.4930646145936057,-0.8709188241588077
-3.4773329746406643,-0.9317485623690799
-3.4605421053779666,-0.9922944809412017
-3.4426971214669457,-1.052538137001858
-3.4238034586625714,-1.112461179749816
-3.4038668721575585,-1.1720453560457706
-3.3828934348292883,-1.2312725159724138
-2.6140251941921786,-1.0034302587268467
-2.5961147927870187,-1.0488984615645591
-2.577413589666847,-1.0940471597699717
-3.2887636475133806,-1.4642519150728885
-3.2627080333319576,-1.5214257422665256
-3.235658566677018,-1.5781361284406872
-2.673019572565118,-1.3619714992186474
-2.6488427785767947,-1.40841468835768
-2.6238591214182017,-1.4544288607390186
-2.59807621135333,-1.5000000000000084
-2.5715019021063505,-1.5451142247301708
-2.5441442884692917,-1.589757792699623
-2.5160117038362855,-1.63391710504509
-2.4871127176651386,-1.677578710412249
-2.4574561328669886,-1.7207293090531477
-2.4270509831248557,-1.7633557568774285
-2.3959065301418914,-1.8054450694561548
-2.3640322608201787,-1.8469844259769843
-2.3314378843709247,-1.887961173149523
-2.298133329356946,-1.928362829059628
-2.2641287406683284,-1.9681770869715316
-2.2294344764321945,-2.0073918190765854
-2.1940611048575236,-2.045995080187506
-2.158019401015965,-2.0839751113770033
-2.1213203435596544,-2.1213203435596535
-2.083975111377003,-2.1580194010159652
-2.045995080187507,-2.194061104857523
-2.007391819076585,-2.229434476432195
-1.9681770869715323,-2.264128740668328
-1.9283628290596286,-2.298133329356946
-1.7620970949395554,-2.176008692079529
-1.7238521309118517,-2.2064301100988337
-1.685082064825744,-2.2361794281324316
-1.6457987064189339,-2.2652475842498645
-1.6060140217829384,-2.2936257240091886
-1.6775787104122486,-2.4871127176651386
-1.6339171050450896,-2.5160117038362855
-1.5897577926996236,-2.5441442884692913
-1.5451142247301717,-2.57150190210635
-1.5000000000000093,-2.598076211353329
-1.4544288607390183,-2.6238591214182017
-1.4084146883576798,-2.648842778576795
-1.361971499218648,-2.6730195725651176
-1.3151134403672402,-2.6963821388975147
-1.3523784375702446,-2.9001849185172954
-1.3015572578425672,-2.9233454644563386
-1.2503396111656828,-2.9456155310478245
-1.1987410989309257,-2.966988334613735
-1.1467774385449685,-2.987457364791061
-1.0944644586421453,-3.007016386514923
-1.0418180942629067,-3.02565944191783
-0.9888543819998374,-3.0433808521445074
-0.9355894551127637,-3.0601752190817293
-0.9922944809412013,-3.460542105377967
-1.035276180410088,-3.8637033051562937
-0.9676875823986762,-3.8811829051040068
-0.8998042173754658,-3.8974802591409614
-0.8316467632710436,-3.912590402935243
-0.7632359815061825,-3.9265087337906768
-0.7293223462011112,-4.136192562651296
-0.6570247531689738,-4.148291030499601
-0.5845270240322796,-4.159125888714617
-0.5362251109826504,-4.3672030672218405
-0.480830931031208,-4.574800718694082
-0.40091641663923006,-4.582495611222054
-0.34878236872062973,-4.987820251299148
-0.2930813549604897,-5.592325394625643
-0.2024170808745055,-5.796466796710786
-0.11169540119861499,-6.399025249000938
-1.3593579470535693e-15,-7.400000000000039
0.1396192514982658,-7.998781561251173
0.27919597362001175,-7.995126616152809
0.4186876499435538,-7.989036278036633
0.5720030847018298,-8.180025212130603
0.7146770905307985,-8.168796524352357
0.857133398794759,-8.155079542019886
1.3405627774566318,-10.9180076680546
1.5309041105607282,-10.892948756157333
1.658205329426454,-10.469496410308516
1.7017521411359229,-9.651115979519691
1.717280958388915,-8.834644651029022
