x,y
3.600000000000019,0.0
3.799421241594307,0.06631914446167769
3.9975633080764044,0.13959798681000463
3.9945181390183166,0.20934382497177645
3.990256201039318,0.2790258949765027
3.9847787923670035,0.3486229709906345
3.9780875814731145,0.4181138530706161
3.9701846065653092,0.4874773736205925
3.9610722749663028,0.5566924038402647
3.950753362380572,0.6257378601609268
3.939231012048853,0.694592710667725
3.9265087337906768,0.7632359815061833
4.108219923082006,0.8732291014345939
4.09235427209801,0.9447944282442381
4.269301195614407,1.0644563406385437
4.2500736356719235,1.1388037984510972
4.42180380131629,1.2679318367582029
5.7378285357782435,1.75423022833643
5.706339097770951,1.8541019662496943
5.673111453595931,1.9534089267429506
5.638155724715481,2.052120859954023
5.60148255898324,2.150207697271813
5.563103127400754,2.247639560495484
5.3389281500241825,2.2662405452378
5.115854562798592,2.2777252012244933
5.075323607405267,2.3666622657479293
4.853487850015528,2.3672041926610308
4.811435230617212,2.4515486985935655
4.591327482866445,2.441252126486645
4.548022477124882,2.521010025280966
4.330127018922217,2.500000000000013
4.285836503510584,2.5751903745502847
4.240240480782153,2.6495963211660385
4.193352839727143,2.72319517507515
4.14518786277523,2.7959645173537493
4.25959063030278,2.9825974690254555
4.206888370749749,3.0564833119208767
4.3126317542554045,3.249801125021078
4.4128602201976665,3.447704261823705
4.04115899957627,3.272466033459172
3.983431104218707,3.342495570370022
3.77354790111388,3.2802951449525537
3.715724127386991,3.345653031794309
3.6567685080958716,3.4099918003125107
3.596699001693275,3.473291852295005
3.535533905932757,3.535533905932756
3.473291852295005,3.5966990016932745
3.4099918003125107,3.6567685080958716
3.345653031794309,3.715724127386991
3.2802951449525537,3.77354790111388
3.3424955703700223,3.983431104218707
3.524194189879109,4.35201738415906
3.3245719667585725,4.255258069476321
3.129438120390668,4.152904652245945
3.0564833119208767,4.206888370749749
2.6384516072148263,3.7680994037293822
2.572287355965449,3.8135728337532124
2.941050789081162,4.528821066905314
2.861564026859322,4.579459719244724
2.884213219496319,4.800136883931855
2.900000000000016,5.022947341949771
2.8118957974287704,5.072794301408522
2.81682937671536,5.2976855571535895
2.723942998437295,5.346039145130235
2.6302268807344786,5.392764277795031
2.5357095704442103,5.437846722219929
2.196377872609333,4.933145471270071
2.42253299663351,5.707130091405161
2.3974821978618492,5.933976669227471
2.2935548770899348,5.974914729582123
2.1889289172842923,6.014032773029845
2.148749819417246,6.240422598955524
2.2249223594996335,6.847606917325142
2.1635506149482637,7.0766551941265
2.205098846536005,7.690093567506592
2.0187885517996724,7.534221445054773
1.838606406557484,7.3742475196976125
1.7096280130133825,7.405212492367827
1.5801288502149802,7.433921765576962
1.7172809583889135,8.834644651029024
1.5281039634689957,8.666308226507477
1.157615041297715,7.3088937204040585
1.0020463269124766,7.129930094939344
0.8530854038360369,6.947823061489291
0.6480764722594549,6.166035751283327
0.47064101083735643,5.379451369695454
0.3627336634694531,5.187333061351113
0.26167978121472124,4.993147673772896
0.17449748351250632,4.996954135095505
0.08726203218641845,4.999238475781983
3.0616169978683994e-16,5.000000000000027
-0.08726203218641786,4.999238475781983
-0.1744974835125057,4.996954135095505
-0.2616797812147206,4.993147673772896
-0.3348310739718034,4.7883074412471816
-0.41834756518876176,4.781734550840404
-0.5017366236847397,4.7737050977677375
-0.5605989796636809,4.565712297550106
-0.6401962644163041,4.555233116211248
-0.7195985391850656,4.543366366737658
-0.7987816172678837,4.530115663856181
-0.8395595796568016,4.319159607169745
-0.8732291014345939,4.108219923082006
-0.8998042173754649,3.897480259140962
-0.9676875823986762,3.8811829051040068
-1.035276180410089,3.8637033051562937
-1.102549423268002,3.845046783753296
-1.2279611598355005,4.016479975044771
-1.2978713763747858,3.994437368439667
-1.432499879611497,4.160281732637016
-1.5048886306329503,4.134647531458019
-1.5051453880902692,3.9210377912882683
-1.573347692346839,3.894172189180528
-1.6410707396549586,3.86612038450027
-1.6269465723032097,3.654181830570423
-1.605949394614666,3.4439695907392887
-1.6658103577985035,3.4154173759368525
-1.7251638990102867,3.385824791915816
-1.783991938586395,3.35520085286394
-1.8422765569360904,3.323554887129722
-1.9000000000000092,3.2908965343808845
-1.9571446846582166,3.257235742668044
-2.013693204086189,3.2225827653944363
-2.069628333057114,3.186948158192628
-2.1249330331888485,3.1503427757091753
-2.179590458133987,3.112777768298185
-2.3511410091699045,3.236067977499807
-2.4072600926082064,3.1945420401891877
-2.0932490161072494,2.679236562262869
-2.139689329569458,2.6422962689537157
-2.1854778729342454,2.6045511066045393
-2.2306006985677365,2.566012572757439
-2.81034854670722,3.1212082670050725
-2.727993440250008,2.925414806476698
-2.778633481836004,2.87735920135462
-2.828427124746205,2.8284271247462054
-2.8773592013546203,2.7786334818360032
-2.9254148064766974,2.727993440250009
-2.972579301909592,2.6765224254354476
-3.018838320891104,2.624236115962043
-3.064177772475928,2.5711504387461717
-3.1085838458279,2.517281564199363
-3.1520430144269045,2.462645901302647
-3.673723346217567,2.768349106499436
-3.7214781741247775,2.7038121605453913
-3.4404385860137845,2.409021032674406
-3.3161502902201843,2.2367716138829996
-3.0192140446035425,1.9607005260541088
-2.8833635269318636,1.8017254983929063
-2.914368822387197,1.7511294546941942
-3.117691453623996,1.8000000000000094
-3.1486309457018415,1.7453146328868232
-3.178611334292154,1.6900976260292155
-3.2076234870781413,1.6343657990623774
-3.415417375936853,1.6658103577985026
-3.443969590739288,1.6059493946146666
-3.4714727390419013,1.54559924368805
-3.4979184431192922,1.4847782882592482
-2.5961147927870183,1.0488984615645598
-2.6140251941921786,1.003430258726846
-2.6311393382005575,0.957656401311878
-2.647452011678101,0.9115908324800434
-2.6629582456264442,0.8652475842498576
-2.6776533166965137,0.8186407732236668
-2.6915327486273073,0.7717845962876019
-2.89777747886722,0.7764571353075672
-2.910887178828005,0.7257656867990071
-2.923110194355721,0.6748531630315991
-2.7388132820546707,0.5821527342897291
-2.748556113653474,0.5342651870543288
-2.7574617084341972,0.48621489746740737
-2.7655273536664002,0.4380165021126491
-2.7727505924764118,0.389684682688185
-2.18360153361092,0.268112555491326
-2.187948169810213,0.22996261918883945
-1.9923893961835017,0.1743114854953173
-1.995128100519659,0.1395129474882518
-1.9972590695091583,0.10467191248588817
-1.9987816540382022,0.06979899340500266
-1.9996953903127932,0.034904812874567065
-2.0000000000000107,2.449293598294719e-16
-1.799725851281514,-0.03141433158711071
-1.798903488634382,-0.06281909406450195
-1.7975331625582425,-0.09420472123729892
-1.7956152904676932,-0.12556165273942616
-1.7931504565651515,-0.15688033694578513
-1.7901394116629015,-0.1881512338817773
-1.7865830729543892,-0.21936481812926634
-1.7824825237348358,-0.25051158172811927
-1.7778390130712574,-0.2815820370724168
-1.7726539554219838,-0.3125667198004765
-1.7669289302058047,-0.34345619167778235
-1.7606656813208594,-0.3742410434719691
-1.7538661166134328,-0.4049118978189591
-1.7465323072968029,-0.43545941207940386
-1.7386664873203321,-0.46587428118453994
